# bin_center_x bin_center_y count mean_dx mean_dy mean_dz uu vv ww uv uw vw
30.500000 36.500000 3110 -1.001568 0.498277 0.701097 0.010000 0.002606 0.005113 0.000005 0.000012 0.000065
30.500000 37.500000 3039 -1.001583 0.500462 0.699261 0.010051 0.002580 0.004960 -0.000093 0.000002 -0.000039
30.500000 38.500000 2983 -0.998613 0.499352 0.702342 0.009741 0.002464 0.004784 -0.000054 -0.000018 -0.000029
30.500000 39.500000 3153 -0.998118 0.499118 0.701478 0.010232 0.002482 0.004768 -0.000055 -0.000083 -0.000011
30.500000 40.500000 3002 -1.002227 0.501351 0.698417 0.009833 0.002395 0.004719 -0.000185 0.000130 0.000029
30.500000 41.500000 3037 -1.000703 0.500894 0.698119 0.009971 0.002413 0.004906 -0.000197 0.000229 -0.000044
30.500000 42.500000 3113 -1.000148 0.500363 0.697932 0.010050 0.002585 0.004901 0.000127 -0.000046 0.000068
30.500000 43.500000 3123 -1.002948 0.501471 0.700811 0.009844 0.002400 0.004949 0.000141 -0.000127 0.000039
30.500000 44.500000 3150 -1.000238 0.498703 0.697025 0.010004 0.002401 0.004802 0.000012 0.000069 -0.000045
30.500000 45.500000 3166 -0.999890 0.499514 0.698312 0.010137 0.002536 0.004937 0.000005 0.000148 -0.000006
30.500000 46.500000 3091 -0.999664 0.498964 0.698058 0.010536 0.002470 0.004734 0.000208 0.000075 -0.000015
30.500000 47.500000 3122 -0.999213 0.501087 0.700234 0.010095 0.002474 0.004699 -0.000021 -0.000150 0.000014
30.500000 48.500000 3117 -0.999388 0.499377 0.701375 0.009244 0.002491 0.004869 0.000032 -0.000381 0.000060
30.500000 49.500000 3149 -1.001556 0.499022 0.699748 0.009864 0.002560 0.005070 0.000014 0.000145 0.000005
30.500000 50.500000 3106 0.509974 0.501227 0.701034 0.747473 0.002531 0.004981 -0.002471 -0.001334 -0.000048
30.500000 51.500000 3062 1.003758 0.498114 0.699615 0.010368 0.002600 0.004879 0.000022 0.000133 -0.000007
30.500000 52.500000 3147 1.000077 0.501290 0.700207 0.009695 0.002527 0.005068 0.000073 -0.000011 0.000071
30.500000 53.500000 3165 1.000869 0.501267 0.700185 0.009978 0.002469 0.004960 0.000095 -0.000187 -0.000061
30.500000 54.500000 3079 1.000534 0.500100 0.700910 0.010167 0.002593 0.004871 0.000106 0.000112 -0.000100
30.500000 55.500000 3075 0.998986 0.500530 0.700437 0.010084 0.002477 0.004832 0.000027 0.000056 -0.000078
30.500000 56.500000 3188 1.002254 0.500232 0.701292 0.009919 0.002490 0.004607 -0.000022 -0.000167 -0.000080
30.500000 57.500000 3192 0.997775 0.500001 0.698874 0.010184 0.002473 0.004781 -0.000023 0.000145 0.000024
30.500000 58.500000 3148 0.998000 0.500233 0.700332 0.009931 0.002501 0.005113 0.000054 -0.000054 0.000107
30.500000 59.500000 3135 1.002586 0.500657 0.700851 0.010026 0.002526 0.004711 -0.000115 0.000112 -0.000070
30.500000 60.500000 3248 0.999669 0.500236 0.699299 0.009994 0.002373 0.004817 -0.000063 -0.000119 -0.000072
30.500000 61.500000 3161 0.999686 0.501695 0.699958 0.009985 0.002448 0.004876 -0.000007 0.000035 0.000024
30.500000 62.500000 3107 0.997774 0.499145 0.698190 0.009998 0.002544 0.004973 -0.000033 -0.000008 0.000033
30.500000 63.500000 3163 1.001379 0.499349 0.701711 0.010078 0.002488 0.004824 -0.000079 0.000158 0.000087
30.500000 64.500000 3031 0.997072 0.500542 0.702353 0.009827 0.002534 0.004863 0.000042 0.000165 -0.000024
30.500000 65.500000 3213 1.000030 0.498471 0.697993 0.010044 0.002540 0.005183 -0.000066 0.000118 -0.000071
30.500000 66.500000 3036 1.001013 0.498800 0.702162 0.009877 0.002517 0.004849 0.000085 0.000155 -0.000067
30.500000 67.500000 3194 1.000267 0.499622 0.698160 0.010073 0.002426 0.004774 -0.000048 0.000120 -0.000025
30.500000 68.500000 3133 1.001091 0.499859 0.698890 0.010053 0.002481 0.005004 -0.000000 -0.000058 0.000052
30.500000 69.500000 3141 1.001248 0.501760 0.698372 0.009967 0.002572 0.004819 -0.000068 -0.000058 -0.000029
30.500000 70.500000 3135 0.995950 0.500094 0.698859 0.010013 0.002481 0.004975 -0.000017 0.000165 0.000133
30.500000 71.500000 3171 0.999581 0.500155 0.700302 0.010163 0.002534 0.005018 -0.000102 0.000119 0.000006
30.500000 72.500000 3164 1.002935 0.498638 0.699925 0.009950 0.002548 0.004992 0.000116 -0.000227 0.000074
30.500000 73.500000 3092 1.000899 0.500070 0.697413 0.010080 0.002465 0.004791 -0.000012 -0.000147 0.000013
30.500000 74.500000 3113 0.997863 0.501064 0.703250 0.009526 0.002535 0.005049 -0.000000 0.000108 0.000032
30.500000 75.500000 3109 0.999798 0.500688 0.700033 0.009418 0.002449 0.004947 0.000073 0.000093 -0.000032
30.500000 76.500000 3097 0.998496 0.498535 0.700021 0.010062 0.002463 0.004825 -0.000005 -0.000062 0.000008
30.500000 77.500000 3067 0.999053 0.501099 0.699129 0.009861 0.002540 0.004702 0.000045 -0.000043 -0.000062
30.500000 78.500000 3139 0.999403 0.498260 0.701793 0.010116 0.002491 0.004901 -0.000104 0.000006 0.000003
30.500000 79.500000 3219 0.997522 0.499094 0.701665 0.009955 0.002555 0.005055 0.000058 -0.000009 -0.000033
30.500000 80.500000 3162 1.001132 0.501513 0.699323 0.010009 0.002440 0.004860 0.000167 0.000013 -0.000073
30.500000 81.500000 3139 1.001980 0.499748 0.700787 0.009923 0.002422 0.004973 -0.000034 -0.000070 0.000013
30.500000 82.500000 3163 0.998679 0.500671 0.699651 0.010751 0.002436 0.004846 0.000027 -0.000038 0.000003
30.500000 83.500000 3160 1.002685 0.501426 0.698940 0.009722 0.002581 0.005171 -0.000061 -0.000035 -0.000029
30.500000 84.500000 3203 1.000249 0.499854 0.699773 0.010439 0.002502 0.004780 0.000062 0.000209 0.000116
30.500000 85.500000 3205 1.000130 0.498907 0.699712 0.009807 0.002500 0.004874 0.000127 0.000084 0.000019
30.500000 86.500000 3117 0.999913 0.500765 0.699271 0.009636 0.002538 0.004848 -0.000063 0.000037 0.000104
30.500000 87.500000 3110 1.002253 0.501134 0.701135 0.010058 0.002504 0.004637 0.000077 -0.000077 0.000006
30.500000 88.500000 3089 0.997008 0.499684 0.700302 0.010047 0.002394 0.004769 0.000094 0.000018 -0.000006
30.500000 89.500000 3096 1.000014 0.499043 0.699627 0.009745 0.002472 0.004839 0.000061 0.000078 -0.000056
30.500000 90.500000 3084 1.000357 0.499424 0.697865 0.009733 0.002494 0.004810 -0.000025 -0.000058 0.000045
30.500000 91.500000 3082 0.998827 0.499351 0.700934 0.009876 0.002389 0.004870 0.000033 0.000147 0.000034
30.500000 92.500000 3226 1.001684 0.499007 0.699159 0.009875 0.002459 0.004811 0.000055 0.000045 -0.000061
30.500000 93.500000 3066 1.001178 0.499912 0.699998 0.009888 0.002459 0.004923 0.000038 -0.000099 0.000001
30.500000 94.500000 3139 1.000520 0.499515 0.698478 0.010410 0.002566 0.004725 -0.000217 0.000038 0.000011
30.500000 95.500000 3226 0.999114 0.500112 0.700009 0.009974 0.002401 0.004768 -0.000251 0.000018 0.000048
30.500000 96.500000 2953 1.000450 0.498111 0.699206 0.010257 0.002549 0.004906 0.000023 -0.000148 -0.000007
30.500000 97.500000 3137 0.999129 0.500633 0.701292 0.010334 0.002558 0.004930 0.000097 -0.000027 -0.000018
30.500000 98.500000 3186 1.000330 0.502254 0.700818 0.010116 0.002449 0.005112 0.000039 -0.000046 0.000020
30.500000 99.500000 3116 1.000689 0.500243 0.699903 0.010381 0.002428 0.004902 0.000072 0.000108 -0.000029
30.500000 100.500000 810 1.004750 0.505402 0.699420 0.008932 0.002428 0.005162 0.000343 0.000123 -0.000082
31.500000 0.500000 2288 -1.003670 0.499485 0.701704 0.010064 0.002539 0.004710 -0.000212 -0.000001 0.000116
31.500000 1.500000 3040 -0.998190 0.500289 0.699188 0.009855 0.002542 0.004817 -0.000001 -0.000030 0.000101
31.500000 2.500000 3147 -1.001016 0.499608 0.700644 0.009642 0.002529 0.004957 -0.000033 -0.000111 -0.000022
31.500000 3.500000 2997 -1.001778 0.500198 0.700562 0.009513 0.002556 0.004943 0.000167 -0.000098 0.000049
31.500000 4.500000 3057 -0.998234 0.498997 0.698794 0.009893 0.002516 0.004788 -0.000085 0.000237 0.000142
31.500000 5.500000 3123 -0.998896 0.499119 0.700651 0.009827 0.002344 0.004946 0.000067 -0.000185 0.000016
31.500000 6.500000 3233 -0.998972 0.500102 0.700536 0.010076 0.002430 0.004966 0.000012 0.000014 -0.000027
31.500000 7.500000 3109 -1.002404 0.501519 0.701365 0.009927 0.002474 0.004768 0.000112 -0.000021 0.000003
31.500000 8.500000 3105 -0.997248 0.500144 0.701695 0.009650 0.002425 0.004900 -0.000033 0.000160 -0.000081
31.500000 9.500000 3162 -1.002790 0.499361 0.699622 0.009645 0.002426 0.004785 -0.000059 0.000224 0.000043
31.500000 10.500000 3051 -1.000921 0.499708 0.698888 0.009819 0.002448 0.005002 -0.000061 0.000026 0.000033
31.500000 11.500000 3170 -0.997369 0.499517 0.699122 0.010330 0.002388 0.004936 0.000001 -0.000213 0.000093
31.500000 12.500000 3216 -1.000508 0.500729 0.699071 0.009907 0.002511 0.004827 0.000043 -0.000184 0.000069
31.500000 13.500000 3204 -1.000286 0.501208 0.700842 0.010171 0.002535 0.004791 0.000084 -0.000064 0.000032
31.500000 14.500000 3206 -0.999881 0.500024 0.698180 0.009726 0.002385 0.004777 -0.000151 0.000018 0.000011
31.500000 15.500000 3165 -1.002944 0.499094 0.699656 0.009869 0.002481 0.004638 0.000067 -0.000041 0.000023
31.500000 16.500000 3133 -0.999767 0.499379 0.700987 0.010026 0.002561 0.005080 0.000126 -0.000167 0.000083
31.500000 17.500000 3175 -0.997929 0.500471 0.701500 0.009999 0.002514 0.004947 -0.000157 0.000058 0.000141
31.500000 18.500000 3245 -0.999317 0.501018 0.702225 0.009589 0.002506 0.005075 -0.000050 -0.000054 -0.000058
31.500000 19.500000 3085 -0.999070 0.500372 0.701207 0.010254 0.002563 0.004645 0.000275 0.000051 0.000076
31.500000 20.500000 3045 -0.997541 0.500463 0.698463 0.010352 0.002363 0.005079 -0.000074 0.000141 -0.000065
31.500000 21.500000 3041 -0.999773 0.500724 0.700157 0.010073 0.002469 0.004884 0.000070 0.000011 0.000002
31.500000 22.500000 3121 -0.999171 0.500885 0.702727 0.009766 0.002500 0.004758 0.000017 -0.000018 0.000018
31.500000 23.500000 3125 -0.999956 0.499041 0.698935 0.010035 0.002591 0.005111 0.000056 -0.000280 0.000054
31.500000 24.500000 3101 -0.999845 0.499112 0.698801 0.009658 0.002511 0.005037 0.000073 -0.000167 0.000038
31.500000 25.500000 3270 -0.998827 0.499808 0.699820 0.009986 0.002457 0.004828 0.000069 -0.000154 0.000056
31.500000 26.500000 3175 -1.000737 0.499373 0.700426 0.009962 0.002507 0.005010 0.000104 -0.000168 0.000033
31.500000 27.500000 3077 -0.997920 0.500023 0.700327 0.010133 0.002408 0.004868 -0.000186 0.000048 -0.000026
31.500000 28.500000 3102 -1.000293 0.499725 0.698837 0.009767 0.002570 0.005147 0.000051 -0.000131 -0.000026
31.500000 29.500000 3062 -0.999504 0.498707 0.699887 0.010256 0.002473 0.004918 -0.000038 0.000114 0.000030
31.500000 30.500000 3032 -0.997978 0.500311 0.700029 0.010345 0.002530 0.004648 0.000097 0.000189 0.000037
31.500000 31.500000 3126 -1.003895 0.500237 0.701240 0.009982 0.002540 0.005016 0.000167 0.000085 -0.000131
31.500000 32.500000 3077 -1.002905 0.500634 0.700175 0.009485 0.002485 0.004983 0.000048 0.000019 -0.000042
31.500000 33.500000 3121 -1.002231 0.500750 0.701218 0.009833 0.002459 0.005050 0.000022 -0.000011 -0.000017
31.500000 34.500000 3104 -0.997041 0.500840 0.700898 0.009715 0.002541 0.004800 -0.000003 -0.000121 -0.000049
31.500000 35.500000 3134 -0.999731 0.498151 0.700801 0.010087 0.002489 0.004695 -0.000048 -0.000040 -0.000089
31.500000 36.500000 3173 -0.999026 0.499940 0.698428 0.009736 0.002558 0.004639 -0.000077 -0.000020 -0.000148
31.500000 37.500000 3067 -0.997411 0.499390 0.700618 0.009991 0.002445 0.004676 -0.000148 -0.000107 -0.000116
31.500000 38.500000 3141 -0.997152 0.499690 0.700695 0.009976 0.002479 0.004885 -0.000034 0.000039 0.000035
31.500000 39.500000 3132 -1.000057 0.499921 0.698801 0.009961 0.002454 0.005126 0.000085 -0.000026 0.000026
31.500000 40.500000 3153 -0.998918 0.497979 0.698733 0.010045 0.002581 0.005069 0.000015 0.000157 0.000039
31.500000 41.500000 3187 -1.000385 0.499875 0.700445 0.009906 0.002516 0.004672 -0.000138 -0.000073 0.000097
31.500000 42.500000 3234 -0.998530 0.499804 0.699498 0.009826 0.002365 0.004876 -0.000045 -0.000062 -0.000037
31.500000 43.500000 3137 -1.000794 0.498947 0.700277 0.009899 0.002588 0.005005 -0.000122 -0.000037 0.000110
31.500000 44.500000 3112 -1.001224 0.499344 0.698699 0.010002 0.002545 0.004766 -0.000090 0.000043 -0.000046
31.500000 45.500000 3113 -1.000224 0.502865 0.699385 0.010149 0.002506 0.004624 -0.000180 -0.000008 0.000037
31.500000 46.500000 3173 -0.999999 0.499703 0.700567 0.010161 0.002436 0.004823 0.000145 -0.000048 0.000062
31.500000 47.500000 3212 -0.999238 0.499795 0.700953 0.010247 0.002537 0.004725 0.000096 0.000002 0.000006
31.500000 48.500000 3168 -0.998250 0.500708 0.699719 0.009696 0.002471 0.005006 0.000065 0.000076 0.000050
31.500000 49.500000 3115 -0.999448 0.499913 0.701591 0.010154 0.002358 0.005031 -0.000008 -0.000151 -0.000030
31.500000 50.500000 3092 0.478245 0.500069 0.698729 0.780886 0.002542 0.004952 -0.002889 -0.000170 -0.000150
31.500000 51.500000 3056 0.999156 0.499134 0.700029 0.009729 0.002561 0.005102 0.000239 -0.000263 0.000019
31.500000 52.500000 3132 0.998283 0.500069 0.702414 0.009917 0.002504 0.005006 -0.000092 0.000101 -0.000046
31.500000 53.500000 3076 1.001226 0.501049 0.700038 0.009984 0.002555 0.004648 0.000043 0.000106 0.000034
31.500000 54.500000 3132 0.999388 0.500719 0.702500 0.010302 0.002390 0.004661 -0.000193 -0.000297 0.000114
31.500000 55.500000 3066 1.001380 0.500246 0.698048 0.010064 0.002562 0.004617 -0.000052 0.000010 0.000038
31.500000 56.500000 3115 0.999980 0.499434 0.699816 0.010346 0.002535 0.005107 -0.000028 0.000052 -0.000003
31.500000 57.500000 3190 1.000457 0.500025 0.702100 0.009620 0.002406 0.005002 0.000070 0.000207 -0.000111
31.500000 58.500000 3138 1.000994 0.499689 0.698220 0.010095 0.002601 0.004877 -0.000065 0.000121 -0.000037
31.500000 59.500000 3063 0.997233 0.499932 0.700124 0.010032 0.002428 0.004942 -0.000002 -0.000199 0.000117
31.500000 60.500000 3151 1.000854 0.500271 0.700276 0.009636 0.002484 0.004836 0.000175 -0.000044 -0.000032
31.500000 61.500000 3126 0.998474 0.499826 0.700312 0.009986 0.002582 0.005123 -0.000149 -0.000145 0.000022
31.500000 62.500000 3095 1.000608 0.501536 0.700836 0.009732 0.002509 0.004667 -0.000069 0.000211 -0.000056
31.500000 63.500000 3036 0.998290 0.497997 0.700233 0.010166 0.002564 0.004852 0.000009 -0.000072 0.000076
31.500000 64.500000 3055 0.999816 0.500202 0.700589 0.010545 0.002574 0.004714 -0.000048 -0.000198 0.000037
31.500000 65.500000 3198 1.001448 0.500039 0.700315 0.010191 0.002504 0.005036 -0.000148 0.000240 -0.000033
31.500000 66.500000 3136 1.001702 0.498901 0.698634 0.009990 0.002451 0.004931 -0.000044 0.000112 -0.000012
31.500000 67.500000 3106 0.998839 0.501623 0.701281 0.009726 0.002456 0.004947 0.000034 -0.000006 0.000035
31.500000 68.500000 3146 0.995218 0.500131 0.699963 0.009877 0.002603 0.004770 -0.000061 0.000136 -0.000012
31.500000 69.500000 3081 0.997208 0.498777 0.700375 0.009380 0.002576 0.004750 0.000021 -0.000151 0.000074
31.500000 70.500000 3220 0.998203 0.498582 0.701102 0.010421 0.002453 0.004968 0.000066 0.000031 -0.000105
31.500000 71.500000 3138 1.000006 0.499707 0.697799 0.009700 0.002440 0.004860 0.000185 0.000212 -0.000093
31.500000 72.500000 3133 1.003110 0.497329 0.700587 0.009904 0.002580 0.005071 0.000050 -0.000072 0.000088
31.500000 73.500000 3044 0.998486 0.497822 0.700524 0.009991 0.002676 0.004778 0.000045 0.000200 0.000016
31.500000 74.500000 3124 1.000223 0.498810 0.700200 0.009618 0.002546 0.004900 0.000092 0.000145 0.000062
31.500000 75.500000 3136 0.998916 0.499166 0.697948 0.009764 0.002482 0.004966 -0.000099 -0.000162 0.000112
31.500000 76.500000 3097 1.002939 0.498863 0.701843 0.009849 0.002486 0.004806 0.000021 -0.000097 -0.000019
31.500000 77.500000 3083 1.000170 0.499359 0.699741 0.010401 0.002460 0.005124 -0.000036 -0.000020 -0.000069
31.500000 78.500000 3093 0.998540 0.498257 0.700551 0.009704 0.002508 0.005021 -0.000192 -0.000287 -0.000108
31.500000 79.500000 3196 0.997437 0.499929 0.699700 0.010288 0.002517 0.005015 0.000067 -0.000169 0.000013
31.500000 80.500000 3098 0.998099 0.499546 0.700300 0.009367 0.002497 0.004879 0.000055 0.000218 0.000044
31.500000 81.500000 3153 1.002375 0.499912 0.700668 0.010077 0.002485 0.004883 0.000025 -0.000073 0.000116
31.500000 82.500000 3174 0.998637 0.498586 0.701313 0.010059 0.002493 0.004847 -0.000006 -0.000039 0.000050
31.500000 83.500000 3135 0.998848 0.498578 0.702489 0.010082 0.002361 0.004932 0.000037 -0.000135 0.000082
31.500000 84.500000 3069 0.998730 0.498552 0.700763 0.010146 0.002420 0.004849 -0.000048 0.000048 -0.000040
31.500000 85.500000 3092 1.001439 0.498889 0.700081 0.009990 0.002495 0.004778 -0.000057 0.000079 0.000001
31.500000 86.500000 3079 1.002127 0.498122 0.700366 0.010553 0.002457 0.005033 -0.000023 -0.000045 0.000130
31.500000 87.500000 3110 0.998388 0.499385 0.701334 0.009945 0.002561 0.004814 -0.000051 -0.000008 0.000042
31.500000 88.500000 3158 0.996296 0.499961 0.699521 0.009731 0.002522 0.004664 0.000048 -0.000044 -0.000061
31.500000 89.500000 3133 0.998210 0.500712 0.701034 0.009674 0.002546 0.004934 0.000074 0.000010 -0.000009
31.500000 90.500000 3045 0.999394 0.500274 0.700110 0.009795 0.002487 0.004794 0.000035 -0.000114 0.000010
31.500000 91.500000 3113 1.002343 0.500367 0.700927 0.009769 0.002483 0.005104 -0.000141 -0.000103 -0.000041
31.500000 92.500000 3110 0.997726 0.499937 0.701997 0.010106 0.002667 0.005089 -0.000019 -0.000248 -0.000002
31.500000 93.500000 3108 1.000087 0.501498 0.696801 0.010060 0.002549 0.004647 -0.000205 -0.000235 0.000133
31.500000 94.500000 3066 1.001899 0.499137 0.698041 0.009781 0.002531 0.005172 0.000140 0.000214 -0.000022
31.500000 95.500000 3059 1.002631 0.500685 0.699006 0.009504 0.002547 0.004790 -0.000014 0.000103 -0.000013
31.500000 96.500000 3126 1.002022 0.501092 0.700083 0.010275 0.002511 0.004942 0.000070 0.000036 -0.000037
31.500000 97.500000 3072 1.002365 0.500638 0.703309 0.009590 0.002485 0.004853 0.000033 0.000044 0.000092
31.500000 98.500000 3087 1.000601 0.499424 0.699353 0.009649 0.002592 0.004966 -0.000064 0.000107 0.000030
31.500000 99.500000 3126 1.001500 0.501446 0.699515 0.010065 0.002533 0.004706 0.000130 0.000120 -0.000031
31.500000 100.500000 803 0.998811 0.503843 0.700855 0.010262 0.002306 0.004989 0.000123 0.000265 0.000042
32.500000 0.500000 2369 -1.000765 0.499345 0.700606 0.010292 0.002530 0.005060 -0.000110 0.000025 -0.000079
32.500000 1.500000 3053 -0.997375 0.498684 0.701342 0.010064 0.002407 0.004821 -0.000058 0.000029 0.000078
32.500000 2.500000 3094 -0.994270 0.499623 0.698888 0.009564 0.002515 0.004912 -0.000180 -0.000113 -0.000010
32.500000 3.500000 3074 -1.000211 0.499101 0.702073 0.010302 0.002512 0.004830 -0.000025 -0.000145 0.000005
32.500000 4.500000 3027 -1.000185 0.500001 0.700954 0.009816 0.002601 0.004995 -0.000007 -0.000071 0.000136
32.500000 5.500000 3147 -0.997601 0.500057 0.700446 0.010410 0.002443 0.004711 0.000090 0.000024 0.000025
32.500000 6.500000 3138 -0.996906 0.499556 0.698969 0.010091 0.002381 0.005106 0.000139 0.000041 -0.000051
32.500000 7.500000 3167 -0.999132 0.501653 0.700262 0.010174 0.002475 0.004875 0.000160 0.000101 -0.000008
32.500000 8.500000 3229 -1.000196 0.498725 0.698808 0.010253 0.002543 0.005133 -0.000088 -0.000021 -0.000033
32.500000 9.500000 3148 -0.998258 0.500232 0.700693 0.009890 0.002503 0.004836 -0.000091 0.000064 0.000028
32.500000 10.500000 3103 -1.002505 0.500690 0.699327 0.010308 0.002568 0.004934 -0.000034 0.000114 -0.000031
32.500000 11.500000 3115 -0.999825 0.501273 0.698951 0.010529 0.002506 0.004853 0.000027 -0.000121 -0.000154
32.500000 12.500000 3231 -0.997301 0.497461 0.700494 0.009555 0.002537 0.005014 0.000153 -0.000028 0.000083
32.500000 13.500000 3187 -1.001027 0.499706 0.700095 0.009834 0.002452 0.004873 -0.000079 0.000084 -0.000022
32.500000 14.500000 3109 -1.000321 0.500713 0.698728 0.009723 0.002505 0.005081 -0.000029 -0.000225 0.000007
32.500000 15.500000 3085 -1.001340 0.499162 0.699193 0.009634 0.002530 0.004817 -0.000049 -0.000053 -0.000036
32.500000 16.500000 3055 -1.000529 0.501201 0.700145 0.010238 0.002522 0.004708 -0.000196 0.000262 0.000016
32.500000 17.500000 3084 -0.997877 0.500047 0.697938 0.009592 0.002593 0.005059 -0.000115 0.000267 0.000043
32.500000 18.500000 3230 -1.001335 0.500389 0.698744 0.009932 0.002436 0.004829 -0.000029 0.000032 0.000025
32.500000 19.500000 3076 -1.001192 0.499769 0.699393 0.009900 0.002574 0.004935 0.000009 0.000086 0.000016
